datetime,open,high,low,close
2020-03-20 16:00:00,111.299,111.436,111.22,111.286
2020-03-20 16:20:00,111.285,111.394,111.261,111.297
2020-03-20 16:40:00,111.297,111.475,111.286,111.46
2020-03-20 17:00:00,111.46,111.503,111.171,111.173
2020-03-20 17:20:00,111.172,111.277,111.047,111.055
2020-03-20 17:40:00,111.055,111.075,110.847,110.942
2020-03-20 18:00:00,110.943,111.239,110.942,111.2
2020-03-20 18:20:00,111.198,111.236,111.068,111.202
2020-03-20 18:40:00,111.205,111.316,111.004,111.163
2020-03-20 19:00:00,111.162,111.414,111.159,111.311
2020-03-20 19:20:00,111.308,111.5,111.304,111.353
2020-03-20 19:40:00,111.353,111.362,111.055,111.081
2020-03-20 20:00:00,111.08,111.32,111.042,111.296
2020-03-20 20:20:00,111.297,111.35,111.102,111.103
2020-03-20 20:40:00,111.102,111.109,110.61,110.659
2020-03-22 21:00:00,110.749,110.829,110.697,110.775
2020-03-22 21:20:00,110.776,110.845,110.753,110.757
2020-03-22 21:40:00,110.788,110.799,110.74,110.777
2020-03-22 22:00:00,110.786,111.136,110.483,111.079
2020-03-22 22:20:00,111.076,111.25,111.027,111.038
2020-03-22 22:40:00,111.04,111.217,110.917,111.068
2020-03-22 23:00:00,111.067,111.081,110.894,110.974
2020-03-22 23:20:00,110.973,111.054,110.8,110.847
2020-03-22 23:40:00,110.849,110.902,110.286,110.386
2020-03-23 00:00:00,110.389,110.579,110.291,110.353
2020-03-23 00:20:00,110.349,110.594,110.256,110.58
2020-03-23 00:40:00,110.579,110.779,110.536,110.536
2020-03-23 01:00:00,110.535,110.727,110.387,110.39
2020-03-23 01:20:00,110.392,110.576,110.305,110.31
2020-03-23 01:40:00,110.31,110.377,110.133,110.371
2020-03-23 02:00:00,110.372,110.375,110.104,110.112
2020-03-23 02:20:00,110.111,110.238,110.018,110.13
2020-03-23 02:40:00,110.129,110.174,109.994,110.074
2020-03-23 03:00:00,110.074,110.217,110.012,110.214
2020-03-23 03:20:00,110.214,110.315,110.182,110.224
2020-03-23 03:40:00,110.227,110.389,110.202,110.283
2020-03-23 04:00:00,110.281,110.283,110.129,110.175
2020-03-23 04:20:00,110.175,110.228,110.108,110.186
2020-03-23 04:40:00,110.186,110.187,109.994,110.081
2020-03-23 05:00:00,110.082,110.102,109.869,109.886
2020-03-23 05:20:00,109.884,109.93,109.792,109.917
2020-03-23 05:40:00,109.917,109.962,109.855,109.883
2020-03-23 06:00:00,109.885,109.977,109.72,109.759
2020-03-23 06:20:00,109.76,109.807,109.667,109.789
2020-03-23 06:40:00,109.789,110.286,109.789,110.05
2020-03-23 07:00:00,110.05,110.218,110.028,110.182
2020-03-23 07:20:00,110.183,110.293,110.114,110.252
2020-03-23 07:40:00,110.255,110.29,110.078,110.236
2020-03-23 08:00:00,110.237,110.244,110.076,110.126
2020-03-23 08:20:00,110.126,110.247,110.083,110.201
2020-03-23 08:40:00,110.201,110.242,110.098,110.18
2020-03-23 09:00:00,110.18,110.442,110.18,110.439
2020-03-23 09:20:00,110.438,110.648,110.435,110.644
2020-03-23 09:40:00,110.644,110.738,110.474,110.488
2020-03-23 10:00:00,110.487,110.693,110.477,110.669
2020-03-23 10:20:00,110.668,110.719,110.517,110.614
2020-03-23 10:40:00,110.616,110.669,110.531,110.646
2020-03-23 11:00:00,110.645,110.739,110.539,110.688
2020-03-23 11:20:00,110.688,110.831,110.673,110.724
2020-03-23 11:40:00,110.725,110.884,110.723,110.804
2020-03-23 12:00:00,110.804,110.835,110.045,110.13
2020-03-23 12:20:00,110.13,110.381,109.817,110.168
2020-03-23 12:40:00,110.167,110.425,110.108,110.217
2020-03-23 13:00:00,110.215,110.536,110.159,110.498
2020-03-23 13:20:00,110.498,110.828,110.498,110.828
2020-03-23 13:40:00,110.828,110.852,110.508,110.6
2020-03-23 14:00:00,110.6,110.748,110.585,110.673
2020-03-23 14:20:00,110.674,110.823,110.59,110.764
2020-03-23 14:40:00,110.762,110.871,110.679,110.787
2020-03-23 15:00:00,110.785,110.84,110.714,110.825
2020-03-23 15:20:00,110.825,111.128,110.809,111.122
2020-03-23 15:40:00,111.122,111.367,111.116,111.35
2020-03-23 16:00:00,111.35,111.507,111.305,111.352
2020-03-23 16:20:00,111.352,111.596,111.346,111.453
2020-03-23 16:40:00,111.454,111.537,111.175,111.224
2020-03-23 17:00:00,111.223,111.37,111.139,111.342
2020-03-23 17:20:00,111.342,111.386,111.166,111.214
2020-03-23 17:40:00,111.214,111.296,111.158,111.222
2020-03-23 18:00:00,111.222,111.44,111.132,111.407
2020-03-23 18:20:00,111.407,111.506,111.353,111.505
2020-03-23 18:40:00,111.504,111.567,111.441,111.506
2020-03-23 19:00:00,111.505,111.505,111.322,111.329
2020-03-23 19:20:00,111.327,111.348,111.207,111.208
2020-03-23 19:40:00,111.209,111.378,111.151,111.307
2020-03-23 20:00:00,111.306,111.35,111.206,111.275
2020-03-23 20:20:00,111.275,111.282,111.119,111.212
2020-03-23 20:40:00,111.212,111.298,111.183,111.205
2020-03-23 21:00:00,111.205,111.272,111.022,111.127
2020-03-23 21:20:00,111.108,111.254,111.008,111.151
2020-03-23 21:40:00,111.151,111.304,111.15,111.224
2020-03-23 22:00:00,111.224,111.274,111.034,111.056
2020-03-23 22:20:00,111.052,111.052,110.923,110.926
2020-03-23 22:40:00,110.926,110.98,110.853,110.978
2020-03-23 23:00:00,110.981,111.134,110.951,110.992
2020-03-23 23:20:00,110.994,111.011,110.781,110.869
2020-03-23 23:40:00,110.872,110.939,110.807,110.815
2020-03-24 00:00:00,110.813,110.979,110.804,110.896
2020-03-24 00:20:00,110.897,110.923,110.634,110.656
2020-03-24 00:40:00,110.656,110.73,110.445,110.455
2020-03-24 01:00:00,110.453,110.498,110.306,110.349
2020-03-24 01:20:00,110.349,110.469,110.308,110.435
2020-03-24 01:40:00,110.435,110.514,110.263,110.348
2020-03-24 02:00:00,110.348,110.4,110.115,110.128
2020-03-24 02:20:00,110.128,110.288,110.082,110.281
2020-03-24 02:40:00,110.281,110.424,110.206,110.35
2020-03-24 03:00:00,110.351,110.448,110.31,110.38
2020-03-24 03:20:00,110.383,110.572,110.361,110.379
2020-03-24 03:40:00,110.378,110.438,110.241,110.3
2020-03-24 04:00:00,110.3,110.305,110.126,110.255
2020-03-24 04:20:00,110.255,110.286,110.147,110.191
2020-03-24 04:40:00,110.197,110.421,110.184,110.283
2020-03-24 05:00:00,110.291,110.344,110.176,110.326
2020-03-24 05:20:00,110.321,110.357,110.229,110.319
2020-03-24 05:40:00,110.321,110.468,110.321,110.392
2020-03-24 06:00:00,110.392,110.49,110.3,110.478
2020-03-24 06:20:00,110.476,110.476,110.365,110.39
2020-03-24 06:40:00,110.389,110.418,110.235,110.353
2020-03-24 07:00:00,110.353,110.621,110.32,110.547
2020-03-24 07:20:00,110.548,110.693,110.498,110.634
2020-03-24 07:40:00,110.638,110.668,110.45,110.534
2020-03-24 08:00:00,110.533,110.715,110.533,110.679
2020-03-24 08:20:00,110.677,110.765,110.61,110.653
2020-03-24 08:40:00,110.656,110.738,110.574,110.705
2020-03-24 09:00:00,110.706,110.896,110.671,110.86
2020-03-24 09:20:00,110.861,110.943,110.789,110.811
2020-03-24 09:40:00,110.812,110.869,110.359,110.417
2020-03-24 10:00:00,110.417,110.492,110.292,110.49
2020-03-24 10:20:00,110.491,110.594,110.462,110.47
2020-03-24 10:40:00,110.47,110.635,110.411,110.479
2020-03-24 11:00:00,110.479,110.616,110.413,110.597
2020-03-24 11:20:00,110.6,110.823,110.577,110.814
2020-03-24 11:40:00,110.815,110.914,110.777,110.848
2020-03-24 12:00:00,110.846,111.002,110.806,110.958
2020-03-24 12:20:00,110.959,111.003,110.81,110.826
2020-03-24 12:40:00,110.828,110.883,110.73,110.785
2020-03-24 13:00:00,110.785,110.876,110.6,110.671
2020-03-24 13:20:00,110.673,111.005,110.649,111.005
2020-03-24 13:40:00,111.003,111.188,110.876,111.181
2020-03-24 14:00:00,111.181,111.251,111.092,111.168
2020-03-24 14:20:00,111.17,111.377,111.16,111.314
2020-03-24 14:40:00,111.313,111.406,111.224,111.401
2020-03-24 15:00:00,111.406,111.436,111.293,111.298
2020-03-24 15:20:00,111.296,111.348,111.165,111.343
2020-03-24 15:40:00,111.346,111.502,111.278,111.453
2020-03-24 16:00:00,111.453,111.523,111.343,111.499
2020-03-24 16:20:00,111.501,111.583,111.452,111.548
2020-03-24 16:40:00,111.548,111.627,111.442,111.479
2020-03-24 17:00:00,111.479,111.512,111.292,111.366
2020-03-24 17:20:00,111.367,111.465,111.306,111.42
2020-03-24 17:40:00,111.42,111.511,111.382,111.464
2020-03-24 18:00:00,111.461,111.52,111.43,111.472
2020-03-24 18:20:00,111.473,111.474,111.303,111.436
2020-03-24 18:40:00,111.435,111.496,111.367,111.471
2020-03-24 19:00:00,111.472,111.623,111.46,111.587
2020-03-24 19:20:00,111.587,111.713,111.518,111.543
2020-03-24 19:40:00,111.541,111.627,111.497,111.503
2020-03-24 20:00:00,111.504,111.534,111.43,111.458
2020-03-24 20:20:00,111.458,111.466,111.363,111.407
2020-03-24 20:40:00,111.408,111.425,111.178,111.207
2020-03-24 21:00:00,111.207,111.465,111.197,111.289
2020-03-24 21:20:00,111.279,111.54,111.275,111.331
2020-03-24 21:40:00,111.331,111.361,111.296,111.297
2020-03-24 22:00:00,111.297,111.362,111.252,111.354
2020-03-24 22:20:00,111.348,111.348,111.121,111.145
2020-03-24 22:40:00,111.147,111.207,111.056,111.192
2020-03-24 23:00:00,111.192,111.305,111.192,111.247
2020-03-24 23:20:00,111.251,111.281,111.13,111.133
2020-03-24 23:40:00,111.133,111.144,111.042,111.122
2020-03-25 00:00:00,111.122,111.272,111.078,111.134
2020-03-25 00:20:00,111.134,111.193,111.046,111.114
2020-03-25 00:40:00,111.115,111.211,110.937,111.004
2020-03-25 01:00:00,111.004,111.012,110.83,110.899
2020-03-25 01:20:00,110.899,110.97,110.848,110.893
2020-03-25 01:40:00,110.892,110.928,110.75,110.817
2020-03-25 02:00:00,110.819,110.861,110.786,110.84
2020-03-25 02:20:00,110.841,111.035,110.84,111.009
2020-03-25 02:40:00,111.006,111.016,110.853,110.866
2020-03-25 03:00:00,110.866,110.99,110.866,110.943
2020-03-25 03:20:00,110.944,111.006,110.894,111.006
2020-03-25 03:40:00,111.005,111.135,110.953,111.102
2020-03-25 04:00:00,111.104,111.163,111.068,111.081
2020-03-25 04:20:00,111.08,111.287,111.064,111.27
2020-03-25 04:40:00,111.27,111.346,111.159,111.319
2020-03-25 05:00:00,111.319,111.491,111.219,111.333
2020-03-25 05:20:00,111.333,111.446,111.315,111.419
2020-03-25 05:40:00,111.42,111.438,111.194,111.234
2020-03-25 06:00:00,111.234,111.291,111.133,111.208
2020-03-25 06:20:00,111.208,111.29,111.142,111.29
2020-03-25 06:40:00,111.29,111.372,111.218,111.329
2020-03-25 07:00:00,111.327,111.365,111.171,111.295
2020-03-25 07:20:00,111.298,111.382,111.25,111.364
2020-03-25 07:40:00,111.366,111.479,111.312,111.463
2020-03-25 08:00:00,111.464,111.558,111.411,111.487
2020-03-25 08:20:00,111.484,111.567,111.345,111.413
2020-03-25 08:40:00,111.413,111.5,111.301,111.308
2020-03-25 09:00:00,111.308,111.402,111.271,111.326
2020-03-25 09:20:00,111.328,111.454,111.282,111.444
2020-03-25 09:40:00,111.443,111.481,111.379,111.41
2020-03-25 10:00:00,111.41,111.445,111.284,111.316
2020-03-25 10:20:00,111.317,111.364,111.24,111.346
2020-03-25 10:40:00,111.348,111.352,111.176,111.219
2020-03-25 11:00:00,111.224,111.324,111.154,111.228
2020-03-25 11:20:00,111.228,111.248,111.079,111.1
2020-03-25 11:40:00,111.1,111.265,111.062,111.26
2020-03-25 12:00:00,111.261,111.351,111.229,111.304
2020-03-25 12:20:00,111.303,111.449,111.294,111.426
2020-03-25 12:40:00,111.426,111.441,111.315,111.347
2020-03-25 13:00:00,111.347,111.469,111.341,111.453
2020-03-25 13:20:00,111.452,111.467,111.356,111.43
2020-03-25 13:40:00,111.43,111.644,111.398,111.598
2020-03-25 14:00:00,111.598,111.642,111.467,111.468
2020-03-25 14:20:00,111.467,111.656,111.456,111.637
2020-03-25 14:40:00,111.637,111.679,111.492,111.585
2020-03-25 15:00:00,111.584,111.584,111.431,111.508
2020-03-25 15:20:00,111.507,111.607,111.504,111.559
2020-03-25 15:40:00,111.56,111.615,111.398,111.419
2020-03-25 16:00:00,111.419,111.595,111.369,111.538
2020-03-25 16:20:00,111.539,111.59,111.442,111.535
2020-03-25 16:40:00,111.538,111.574,111.42,111.421
2020-03-25 17:00:00,111.423,111.515,111.413,111.456
2020-03-25 17:20:00,111.457,111.457,111.266,111.328
2020-03-25 17:40:00,111.327,111.333,111.133,111.158
2020-03-25 18:00:00,111.156,111.241,111.092,111.174
2020-03-25 18:20:00,111.175,111.191,111.083,111.108
2020-03-25 18:40:00,111.109,111.363,111.108,111.354
2020-03-25 19:00:00,111.355,111.363,111.189,111.281
2020-03-25 19:20:00,111.282,111.284,111.117,111.16
2020-03-25 19:40:00,111.158,111.228,111.135,111.177
2020-03-25 20:00:00,111.173,111.217,111.139,111.183
2020-03-25 20:20:00,111.182,111.25,111.179,111.199
2020-03-25 20:40:00,111.198,111.204,111.158,111.197
2020-03-25 21:00:00,111.197,111.257,111.123,111.141
2020-03-25 21:20:00,111.141,111.29,111.102,111.147
2020-03-25 21:40:00,111.149,111.185,111.081,111.135
2020-03-25 22:00:00,111.135,111.212,111.13,111.155
2020-03-25 22:20:00,111.155,111.241,111.155,111.188
2020-03-25 22:40:00,111.189,111.211,110.885,111.009
2020-03-25 23:00:00,111.011,111.036,110.851,110.875
2020-03-25 23:20:00,110.875,110.946,110.822,110.871
2020-03-25 23:40:00,110.873,110.951,110.834,110.834
2020-03-26 00:00:00,110.834,110.952,110.774,110.911
2020-03-26 00:20:00,110.91,110.939,110.752,110.781
2020-03-26 00:40:00,110.782,110.806,110.59,110.746
2020-03-26 01:00:00,110.747,110.776,110.454,110.505
2020-03-26 01:20:00,110.505,110.697,110.459,110.669
2020-03-26 01:40:00,110.669,110.706,110.563,110.648
2020-03-26 02:00:00,110.651,110.651,110.542,110.552
2020-03-26 02:20:00,110.553,110.853,110.553,110.839
2020-03-26 02:40:00,110.838,110.839,110.679,110.721
2020-03-26 03:00:00,110.719,110.753,110.631,110.648
2020-03-26 03:20:00,110.649,110.651,110.569,110.609
2020-03-26 03:40:00,110.611,110.764,110.604,110.694
2020-03-26 04:00:00,110.694,110.852,110.687,110.826
2020-03-26 04:20:00,110.825,110.843,110.751,110.781
2020-03-26 04:40:00,110.781,110.788,110.671,110.725
2020-03-26 05:00:00,110.725,110.743,110.609,110.73
2020-03-26 05:20:00,110.731,110.732,110.621,110.667
2020-03-26 05:40:00,110.667,110.682,110.558,110.617
2020-03-26 06:00:00,110.616,110.696,110.529,110.662
2020-03-26 06:20:00,110.663,110.746,110.627,110.627
2020-03-26 06:40:00,110.628,110.631,110.523,110.556
2020-03-26 07:00:00,110.555,110.588,110.366,110.493
2020-03-26 07:20:00,110.493,110.632,110.404,110.545
2020-03-26 07:40:00,110.545,110.587,110.411,110.468
2020-03-26 08:00:00,110.469,110.503,110.285,110.307
2020-03-26 08:20:00,110.308,110.449,110.255,110.261
2020-03-26 08:40:00,110.261,110.324,110.062,110.1
2020-03-26 09:00:00,110.1,110.11,109.81,109.912
2020-03-26 09:20:00,109.911,110.134,109.877,109.983
2020-03-26 09:40:00,109.985,110.078,109.934,110.043
2020-03-26 10:00:00,110.045,110.17,110.001,110.025
2020-03-26 10:20:00,110.025,110.036,109.813,109.875
2020-03-26 10:40:00,109.874,109.994,109.816,109.979
2020-03-26 11:00:00,109.98,109.98,109.723,109.758
2020-03-26 11:20:00,109.759,109.83,109.591,109.708
2020-03-26 11:40:00,109.705,109.758,109.579,109.727
2020-03-26 12:00:00,109.727,109.942,109.67,109.888
2020-03-26 12:20:00,109.889,109.936,109.554,109.709
2020-03-26 12:40:00,109.709,109.767,109.551,109.649
2020-03-26 13:00:00,109.649,109.692,109.373,109.441
2020-03-26 13:20:00,109.44,109.764,109.44,109.678
2020-03-26 13:40:00,109.678,109.869,109.617,109.664
2020-03-26 14:00:00,109.662,109.891,109.612,109.857
2020-03-26 14:20:00,109.855,110.081,109.77,110.033
2020-03-26 14:40:00,110.03,110.033,109.813,109.846
2020-03-26 15:00:00,109.844,109.886,109.63,109.64
2020-03-26 15:20:00,109.638,109.694,109.443,109.498
2020-03-26 15:40:00,109.497,109.619,109.349,109.453
2020-03-26 16:00:00,109.455,109.707,109.449,109.685
2020-03-26 16:20:00,109.686,109.763,109.627,109.684
2020-03-26 16:40:00,109.684,109.699,109.452,109.454
2020-03-26 17:00:00,109.454,109.549,109.436,109.495
2020-03-26 17:20:00,109.495,109.589,109.408,109.458
2020-03-26 17:40:00,109.457,109.576,109.437,109.501
2020-03-26 18:00:00,109.506,109.574,109.438,109.462
2020-03-26 18:20:00,109.462,109.502,109.258,109.261
2020-03-26 18:40:00,109.261,109.33,109.206,109.224
2020-03-26 19:00:00,109.224,109.413,109.224,109.401
2020-03-26 19:20:00,109.402,109.463,109.363,109.396
2020-03-26 19:40:00,109.397,109.485,109.379,109.39
2020-03-26 20:00:00,109.391,109.463,109.379,109.401
2020-03-26 20:20:00,109.401,109.491,109.397,109.488
2020-03-26 20:40:00,109.49,109.622,109.49,109.54
2020-03-26 21:00:00,109.54,109.673,109.455,109.57
2020-03-26 21:20:00,109.58,109.65,109.44,109.482
2020-03-26 21:40:00,109.483,109.538,109.408,109.418
2020-03-26 22:00:00,109.418,109.473,109.387,109.398
2020-03-26 22:20:00,109.398,109.46,109.396,109.446
2020-03-26 22:40:00,109.446,109.452,109.244,109.334
2020-03-26 23:00:00,109.337,109.388,109.226,109.34
2020-03-26 23:20:00,109.343,109.366,109.206,109.265
2020-03-26 23:40:00,109.268,109.318,109.086,109.128
2020-03-27 00:00:00,109.13,109.367,109.072,109.326
2020-03-27 00:20:00,109.326,109.391,109.256,109.391
2020-03-27 00:40:00,109.387,109.392,108.878,109.044
2020-03-27 01:00:00,109.043,109.08,108.641,108.658
2020-03-27 01:20:00,108.658,108.699,108.5,108.514
2020-03-27 01:40:00,108.514,108.674,108.493,108.654
2020-03-27 02:00:00,108.655,108.712,108.395,108.452
2020-03-27 02:20:00,108.453,108.462,108.306,108.331
2020-03-27 02:40:00,108.333,108.457,108.286,108.375
2020-03-27 03:00:00,108.373,108.402,108.258,108.336
2020-03-27 03:20:00,108.335,108.406,108.289,108.297
2020-03-27 03:40:00,108.297,108.456,108.259,108.399
2020-03-27 04:00:00,108.399,108.597,108.399,108.596
2020-03-27 04:20:00,108.595,108.599,108.384,108.459
2020-03-27 04:40:00,108.459,108.475,108.29,108.346
2020-03-27 05:00:00,108.346,108.384,108.236,108.365
2020-03-27 05:20:00,108.365,108.525,108.365,108.436
2020-03-27 05:40:00,108.435,108.473,108.375,108.447
2020-03-27 06:00:00,108.448,108.467,108.318,108.43
2020-03-27 06:20:00,108.429,108.785,108.409,108.666
2020-03-27 06:40:00,108.666,108.717,108.573,108.601
2020-03-27 07:00:00,108.604,108.781,108.528,108.779
2020-03-27 07:20:00,108.779,108.999,108.756,108.898
2020-03-27 07:40:00,108.898,108.972,108.834,108.883
2020-03-27 08:00:00,108.883,108.922,108.669,108.792
2020-03-27 08:20:00,108.791,108.894,108.769,108.79
2020-03-27 08:40:00,108.79,108.98,108.706,108.915
2020-03-27 09:00:00,108.915,109.034,108.858,108.999
2020-03-27 09:20:00,108.998,109.069,108.84,108.892
2020-03-27 09:40:00,108.892,108.9,108.724,108.839
2020-03-27 10:00:00,108.839,108.949,108.773,108.918
2020-03-27 10:20:00,108.918,108.939,108.753,108.786
2020-03-27 10:40:00,108.785,108.797,108.6,108.621
2020-03-27 11:00:00,108.621,108.693,108.526,108.625
2020-03-27 11:20:00,108.623,108.744,108.545,108.653
2020-03-27 11:40:00,108.652,108.832,108.631,108.819
2020-03-27 12:00:00,108.82,108.85,108.732,108.753
2020-03-27 12:20:00,108.754,108.819,108.635,108.809
2020-03-27 12:40:00,108.808,108.828,108.737,108.786
2020-03-27 13:00:00,108.786,108.849,108.682,108.834
2020-03-27 13:20:00,108.831,108.898,108.722,108.786
2020-03-27 13:40:00,108.787,108.799,108.422,108.475
2020-03-27 14:00:00,108.475,108.545,108.096,108.339
2020-03-27 14:20:00,108.338,108.345,108.133,108.171
2020-03-27 14:40:00,108.168,108.281,108.047,108.087
2020-03-27 15:00:00,108.086,108.257,108.049,108.118
2020-03-27 15:20:00,108.117,108.139,107.973,107.987
2020-03-27 15:40:00,107.985,108.247,107.866,108.159
2020-03-27 16:00:00,108.159,108.198,107.951,108.045
2020-03-27 16:20:00,108.045,108.124,107.969,108.124
2020-03-27 16:40:00,108.123,108.195,107.983,107.991
2020-03-27 17:00:00,107.993,108.073,107.968,107.986
2020-03-27 17:20:00,107.984,108.146,107.979,108.146
2020-03-27 17:40:00,108.144,108.175,107.997,108.001
2020-03-27 18:00:00,108.001,108.001,107.836,107.866
2020-03-27 18:20:00,107.874,107.955,107.819,107.89
2020-03-27 18:40:00,107.891,107.921,107.755,107.772
2020-03-27 19:00:00,107.777,107.878,107.771,107.876
2020-03-27 19:20:00,107.878,107.951,107.821,107.848
2020-03-27 19:40:00,107.847,107.918,107.818,107.892
2020-03-27 20:00:00,107.893,107.949,107.861,107.922
2020-03-27 20:20:00,107.922,107.946,107.897,107.913
2020-03-27 20:40:00,107.913,108.031,107.875,107.9
2020-03-27 21:00:00,107.9,107.9,107.9,107.9
2020-03-29 21:00:00,107.69,107.732,107.663,107.713
2020-03-29 21:20:00,107.728,107.741,107.606,107.699
2020-03-29 21:40:00,107.716,107.846,107.716,107.737
2020-03-29 22:00:00,107.737,107.914,107.63,107.903
2020-03-29 22:20:00,107.904,107.975,107.622,107.647
2020-03-29 22:40:00,107.646,107.775,107.615,107.661
2020-03-29 23:00:00,107.656,107.776,107.606,107.715
2020-03-29 23:20:00,107.717,107.726,107.558,107.609
2020-03-29 23:40:00,107.609,107.611,107.363,107.453
2020-03-30 00:00:00,107.455,107.646,107.403,107.569
2020-03-30 00:20:00,107.569,107.762,107.564,107.762
2020-03-30 00:40:00,107.759,107.775,107.489,107.51
2020-03-30 01:00:00,107.512,107.57,107.437,107.444
2020-03-30 01:20:00,107.447,107.483,107.356,107.392
2020-03-30 01:40:00,107.392,107.393,107.251,107.28
2020-03-30 02:00:00,107.281,107.331,107.12,107.151
2020-03-30 02:20:00,107.151,107.338,107.15,107.315
2020-03-30 02:40:00,107.314,107.402,107.282,107.312
2020-03-30 03:00:00,107.313,107.467,107.229,107.463
2020-03-30 03:20:00,107.463,107.514,107.387,107.387
2020-03-30 03:40:00,107.388,107.442,107.303,107.351
2020-03-30 04:00:00,107.35,107.581,107.323,107.541
2020-03-30 04:20:00,107.541,107.705,107.54,107.582
2020-03-30 04:40:00,107.582,107.646,107.502,107.602
2020-03-30 05:00:00,107.602,107.704,107.578,107.69
2020-03-30 05:20:00,107.689,107.763,107.67,107.739
2020-03-30 05:40:00,107.739,107.943,107.667,107.729
2020-03-30 06:00:00,107.73,107.785,107.661,107.733
2020-03-30 06:20:00,107.733,107.927,107.654,107.908
2020-03-30 06:40:00,107.909,108.172,107.834,108.146
2020-03-30 07:00:00,108.146,108.207,107.955,107.958
2020-03-30 07:20:00,107.96,108.131,107.932,108.123
2020-03-30 07:40:00,108.127,108.244,107.981,107.988
2020-03-30 08:00:00,107.987,108.044,107.84,107.853
2020-03-30 08:20:00,107.846,107.884,107.781,107.822
2020-03-30 08:40:00,107.823,107.918,107.602,107.631
2020-03-30 09:00:00,107.627,107.654,107.492,107.565
2020-03-30 09:20:00,107.566,107.746,107.542,107.637
2020-03-30 09:40:00,107.639,107.848,107.627,107.838
2020-03-30 10:00:00,107.836,108.031,107.815,107.996
2020-03-30 10:20:00,107.997,108.033,107.934,107.934
2020-03-30 10:40:00,107.934,107.986,107.887,107.943
2020-03-30 11:00:00,107.943,107.961,107.824,107.893
2020-03-30 11:20:00,107.893,108.07,107.892,107.938
2020-03-30 11:40:00,107.938,108.071,107.928,107.988
2020-03-30 12:00:00,107.988,108.212,107.98,108.197
2020-03-30 12:20:00,108.199,108.2,108.085,108.134
2020-03-30 12:40:00,108.134,108.293,108.123,108.269
2020-03-30 13:00:00,108.269,108.285,107.932,107.937
2020-03-30 13:20:00,107.937,108.035,107.85,107.923
2020-03-30 13:40:00,107.924,108.068,107.81,107.87
2020-03-30 14:00:00,107.87,107.979,107.712,107.907
2020-03-30 14:20:00,107.912,107.947,107.655,107.679
2020-03-30 14:40:00,107.683,108.162,107.675,108.067
2020-03-30 15:00:00,108.068,108.173,107.978,108.17
2020-03-30 15:20:00,108.17,108.17,107.904,108.008
2020-03-30 15:40:00,108.005,108.135,107.98,108.061
2020-03-30 16:00:00,108.06,108.08,107.914,107.926
2020-03-30 16:20:00,107.926,107.935,107.815,107.887
2020-03-30 16:40:00,107.887,107.935,107.832,107.912
2020-03-30 17:00:00,107.918,107.936,107.861,107.871
2020-03-30 17:20:00,107.872,108.022,107.853,108.004
2020-03-30 17:40:00,108.006,108.102,108.002,108.023
2020-03-30 18:00:00,108.023,108.059,107.859,107.924
2020-03-30 18:20:00,107.925,107.943,107.833,107.9
2020-03-30 18:40:00,107.899,108.072,107.86,107.997
2020-03-30 19:00:00,108.0,108.044,107.903,107.919
2020-03-30 19:20:00,107.919,107.941,107.854,107.891
2020-03-30 19:40:00,107.89,107.896,107.745,107.753
2020-03-30 20:00:00,107.752,107.905,107.747,107.842
2020-03-30 20:20:00,107.843,107.906,107.819,107.891
2020-03-30 20:40:00,107.891,107.95,107.7,107.7
2020-03-30 21:00:00,107.695,107.806,107.677,107.806
2020-03-30 21:20:00,107.782,107.872,107.775,107.829
2020-03-30 21:40:00,107.83,107.845,107.8,107.834
2020-03-30 22:00:00,107.834,107.839,107.797,107.833
2020-03-30 22:20:00,107.831,107.906,107.805,107.889
2020-03-30 22:40:00,107.889,107.989,107.851,107.975
2020-03-30 23:00:00,107.973,108.191,107.973,108.107
2020-03-30 23:20:00,108.107,108.211,108.071,108.078
2020-03-30 23:40:00,108.076,108.141,108.028,108.071
2020-03-31 00:00:00,108.071,108.167,107.992,108.011
2020-03-31 00:20:00,108.01,108.125,107.922,108.085
2020-03-31 00:40:00,108.085,108.72,108.055,108.525
2020-03-31 01:00:00,108.524,108.609,108.398,108.464
2020-03-31 01:20:00,108.464,108.701,108.438,108.584
2020-03-31 01:40:00,108.585,108.641,108.458,108.48
2020-03-31 02:00:00,108.481,108.663,108.465,108.579
2020-03-31 02:20:00,108.58,108.597,108.436,108.463
2020-03-31 02:40:00,108.463,108.565,108.427,108.541
2020-03-31 03:00:00,108.54,108.574,108.38,108.439
2020-03-31 03:20:00,108.439,108.491,108.381,108.391
2020-03-31 03:40:00,108.391,108.436,108.318,108.395
2020-03-31 04:00:00,108.391,108.486,108.346,108.387
2020-03-31 04:20:00,108.388,108.425,108.182,108.224
2020-03-31 04:40:00,108.225,108.318,108.204,108.257
2020-03-31 05:00:00,108.257,108.366,108.243,108.292
2020-03-31 05:20:00,108.29,108.327,108.225,108.31
2020-03-31 05:40:00,108.309,108.336,108.173,108.213
2020-03-31 06:00:00,108.212,108.241,108.094,108.227
2020-03-31 06:20:00,108.227,108.364,108.227,108.354
2020-03-31 06:40:00,108.351,108.454,108.321,108.353
2020-03-31 07:00:00,108.355,108.569,108.31,108.559
2020-03-31 07:20:00,108.555,108.612,108.408,108.424
2020-03-31 07:40:00,108.422,108.502,108.381,108.415
2020-03-31 08:00:00,108.414,108.453,108.256,108.257
